team,stat_name,stat_value,season
Kansas,interceptionYards,23,2020
UCF,kickReturns,20,2020
Baylor,kickReturns,32,2020
Kansas,puntReturnYards,-5,2020
Appalachian State,rushingYards,3180,2020
Wisconsin,interceptionTDs,0,2020
Nebraska,puntReturnYards,120,2020
Georgia Southern,passingTDs,9,2020
East Carolina,penalties,57,2020
Purdue,sacks,5,2020
Missouri,kickReturns,10,2020
Troy,interceptionTDs,2,2020
Colorado,puntReturnYards,158,2020
Colorado,kickReturnYards,274,2020
Army,passingTDs,4,2020
Kentucky,puntReturnTDs,0,2020
Northern Illinois,thirdDowns,92,2020
Navy,possessionTime,18192,2020
Charlotte,interceptions,2,2020
Eastern Michigan,puntReturnYards,35,2020
Northwestern,passingTDs,12,2020
Houston,passesIntercepted,3,2020
Western Michigan,totalYards,2879,2020
Louisiana Tech,games,10,2020
Northern Illinois,firstDowns,129,2020
West Virginia,kickReturnTDs,0,2020
Fresno State,penalties,33,2020
Utah State,interceptions,4,2020
East Carolina,rushingTDs,11,2020
Western Kentucky,kickReturns,31,2020
Florida,totalYards,6119,2020
Iowa State,sacks,28,2020
Colorado State,interceptions,3,2020
Appalachian State,firstDowns,281,2020
Kansas State,kickReturnTDs,0,2020
New Mexico,fourthDowns,8,2020
Syracuse,fourthDownConversions,6,2020
Indiana,passesIntercepted,17,2020
UAB,tacklesForLoss,59,2020
South Carolina,passCompletions,175,2020
Michigan,rushingAttempts,172,2020
Arkansas State,penalties,70,2020
Toledo,puntReturnYards,68,2020
Bowling Green,fumblesRecovered,1,2020
East Carolina,fourthDowns,18,2020
Georgia Southern,interceptionYards,142,2020
UCLA,penaltyYards,374,2020
Auburn,rushingTDs,16,2020
Maryland,interceptionYards,0,2020
Northwestern,thirdDowns,148,2020
Florida International,kickReturnYards,636,2020
Rutgers,sacks,20,2020
UNLV,passCompletions,115,2020
Hawai'i,rushingAttempts,324,2020
Purdue,kickReturnTDs,0,2020
Bowling Green,penalties,30,2020
Nevada,netPassingYards,2857,2020
Tulane,penalties,74,2020
Ohio,kickReturns,11,2020
Florida State,penaltyYards,713,2020
Liberty,passCompletions,192,2020
Toledo,kickReturnTDs,0,2020
Wisconsin,penaltyYards,296,2020
Central Michigan,interceptions,4,2020
Pittsburgh,games,11,2020
Alabama,fourthDownConversions,6,2020
LSU,rushingTDs,8,2020
Akron,sacks,9,2020
Rice,penaltyYards,119,2020
California,kickReturns,3,2020
Arizona State,passAttempts,87,2020
Florida International,puntReturns,7,2020
Rutgers,turnovers,13,2020
Wyoming,interceptionTDs,0,2020
South Florida,rushingYards,1339,2020
West Virginia,puntReturnTDs,0,2020
Oregon State,rushingTDs,15,2020
Washington,puntReturns,3,2020
Oklahoma State,netPassingYards,2630,2020
UT San Antonio,fumblesLost,4,2020
Louisville,fumblesLost,12,2020
Arkansas State,kickReturnTDs,0,2020
Stanford,rushingYards,790,2020
Oklahoma,netPassingYards,3465,2020
Boston College,fourthDowns,14,2020
Western Michigan,puntReturnTDs,0,2020
Wyoming,turnovers,9,2020
Ohio,possessionTime,5260,2020
San José State,puntReturns,14,2020
Alabama,sacks,27,2020
Alabama,firstDowns,365,2020
BYU,fumblesRecovered,7,2020
Purdue,passCompletions,176,2020
Virginia,kickReturnTDs,0,2020
Memphis,passingTDs,31,2020
Ole Miss,fourthDowns,33,2020
Oregon,fumblesRecovered,2,2020
Liberty,kickReturnYards,424,2020
Iowa State,puntReturns,11,2020
West Virginia,kickReturns,23,2020
Texas A&M,kickReturns,2,2020
Kansas,puntReturns,4,2020
Maryland,penalties,44,2020
Pittsburgh,interceptionTDs,1,2020
Purdue,interceptionTDs,0,2020
Minnesota,turnovers,7,2020
Coastal Carolina,penaltyYards,428,2020
Tennessee,tacklesForLoss,55,2020
Tulane,rushingAttempts,515,2020
Baylor,kickReturnYards,826,2020
Nevada,kickReturnTDs,0,2020
Hawai'i,games,9,2020
Georgia State,fourthDowns,14,2020
UCF,interceptionTDs,0,2020
Georgia Tech,thirdDownConversions,60,2020
Fresno State,possessionTime,11361,2020
Akron,puntReturns,3,2020
San Diego State,passingTDs,6,2020
UNLV,netPassingYards,1115,2020
Southern Mississippi,thirdDowns,135,2020
North Carolina,firstDowns,316,2020
Hawai'i,rushingYards,1375,2020
Air Force,games,6,2020
Kansas State,fourthDowns,10,2020
UMass,fumblesLost,2,2020
SMU,rushingYards,1778,2020
Colorado State,interceptionTDs,1,2020
Clemson,fourthDowns,15,2020
BYU,interceptions,4,2020
North Carolina,kickReturnYards,214,2020
UAB,passAttempts,244,2020
Ohio State,thirdDownConversions,52,2020
Northern Illinois,rushingAttempts,221,2020
NC State,games,12,2020
South Carolina,possessionTime,17508,2020
Iowa State,rushingYards,2343,2020
BYU,puntReturns,20,2020
Florida Atlantic,fumblesLost,5,2020
Vanderbilt,netPassingYards,1979,2020
West Virginia,thirdDownConversions,67,2020
Kentucky,interceptionYards,252,2020
Arizona,puntReturns,5,2020
UCF,thirdDowns,158,2020
Georgia,passAttempts,306,2020
East Carolina,interceptionYards,80,2020
Rice,fumblesRecovered,3,2020
South Florida,interceptionYards,220,2020
Tulane,fourthDowns,22,2020
Georgia,puntReturns,17,2020
Penn State,passingTDs,17,2020
Wake Forest,totalYards,4024,2020
Tulsa,kickReturnTDs,0,2020
Oregon,penalties,41,2020
Oklahoma,interceptionTDs,1,2020
Appalachian State,puntReturns,18,2020
TCU,fumblesLost,9,2020
Alabama,passesIntercepted,12,2020
Nevada,kickReturns,27,2020
New Mexico,penalties,42,2020
Washington State,fourthDownConversions,3,2020
Oklahoma,passAttempts,362,2020
Tulsa,thirdDowns,138,2020
Air Force,interceptionTDs,0,2020
Southern Mississippi,fumblesRecovered,6,2020
Arkansas,passesIntercepted,13,2020
Indiana,turnovers,11,2020
San José State,interceptions,9,2020
Florida Atlantic,thirdDowns,132,2020
Ohio,games,3,2020
Memphis,interceptions,10,2020
Oklahoma,fourthDowns,10,2020
NC State,passAttempts,400,2020
Eastern Michigan,rushingAttempts,219,2020
Michigan State,puntReturns,4,2020
Pittsburgh,passesIntercepted,14,2020
Iowa State,fumblesLost,5,2020
Louisiana Tech,fourthDowns,18,2020
Georgia,passCompletions,178,2020
Eastern Michigan,interceptionYards,110,2020
BYU,turnovers,9,2020
Duke,interceptionTDs,0,2020
Alabama,turnovers,12,2020
Toledo,rushingAttempts,243,2020
Fresno State,tacklesForLoss,45,2020
Utah State,penaltyYards,284,2020
Temple,sacks,13,2020
Memphis,fumblesRecovered,8,2020
Rutgers,thirdDownConversions,49,2020
Boston College,thirdDownConversions,65,2020
Iowa State,rushingTDs,31,2020
Miami,fumblesRecovered,9,2020
Rice,turnovers,8,2020
Houston,interceptionYards,22,2020
Cincinnati,totalYards,4512,2020
Akron,passesIntercepted,2,2020
Pittsburgh,turnovers,16,2020
Indiana,penalties,34,2020
Marshall,tacklesForLoss,48,2020
Georgia State,fourthDownConversions,9,2020
Nebraska,rushingTDs,15,2020
Maryland,turnovers,11,2020
Oklahoma State,totalYards,4695,2020
Illinois,tacklesForLoss,45,2020
Oregon State,interceptionTDs,0,2020
Liberty,puntReturnTDs,1,2020
Tulsa,penalties,81,2020
Ole Miss,puntReturnYards,51,2020
Cincinnati,interceptions,6,2020
Texas A&M,puntReturnTDs,0,2020
Louisiana,tacklesForLoss,47,2020
Florida State,thirdDowns,132,2020
Michigan,interceptions,4,2020
Georgia Southern,penaltyYards,440,2020
Army,kickReturns,14,2020
Texas A&M,penalties,61,2020
UTEP,kickReturns,26,2020
Ball State,passingTDs,17,2020
Temple,interceptions,11,2020
Appalachian State,interceptions,11,2020
Oregon,interceptions,6,2020
West Virginia,sacks,21,2020
South Carolina,passesIntercepted,8,2020
Navy,thirdDowns,140,2020
Georgia Southern,kickReturnTDs,0,2020
Alabama,rushingYards,2378,2020
Minnesota,thirdDowns,86,2020
Rutgers,rushingTDs,13,2020
UCLA,penalties,48,2020
Minnesota,puntReturnYards,21,2020
Cincinnati,possessionTime,19205,2020
Washington,rushingTDs,11,2020
Illinois,interceptionYards,61,2020
Vanderbilt,interceptionYards,32,2020
Northern Illinois,kickReturnTDs,0,2020
Mississippi State,rushingYards,485,2020
UAB,thirdDowns,115,2020
Navy,interceptionTDs,0,2020
Wyoming,passAttempts,134,2020
Ohio,fumblesLost,2,2020
Cincinnati,fourthDownConversions,10,2020
UCF,totalYards,5628,2020
South Florida,penaltyYards,440,2020
LSU,interceptionYards,258,2020
Purdue,thirdDowns,80,2020
Kent State,games,4,2020
Illinois,passAttempts,194,2020
Northwestern,fumblesRecovered,5,2020
New Mexico,interceptionTDs,0,2020
USC,passAttempts,263,2020
South Carolina,fourthDownConversions,17,2020
Pittsburgh,firstDowns,226,2020
UNLV,games,6,2020
Buffalo,kickReturnTDs,0,2020
Tennessee,games,10,2020
Maryland,passCompletions,96,2020
Florida Atlantic,firstDowns,160,2020
Rice,interceptions,2,2020
Georgia State,turnovers,20,2020
UTEP,rushingAttempts,299,2020
Georgia Tech,fumblesRecovered,12,2020
Louisiana Tech,kickReturnYards,854,2020
South Carolina,rushingYards,1671,2020
Army,kickReturnTDs,0,2020
Florida Atlantic,penalties,42,2020
Western Michigan,fourthDownConversions,5,2020
UAB,penalties,74,2020
North Texas,puntReturnTDs,0,2020
Ole Miss,fourthDownConversions,22,2020
North Carolina,penaltyYards,808,2020
Tennessee,interceptionYards,131,2020
Fresno State,firstDowns,146,2020
Buffalo,penalties,42,2020
Charlotte,fumblesLost,4,2020
Iowa State,passingTDs,20,2020
Vanderbilt,rushingYards,980,2020
Michigan State,interceptionTDs,0,2020
Iowa,netPassingYards,1581,2020
Fresno State,totalYards,2869,2020
Arizona State,puntReturns,5,2020
Michigan State,firstDowns,113,2020
Texas,passCompletions,208,2020
Washington State,fumblesRecovered,4,2020
USC,games,6,2020
UTEP,puntReturnTDs,0,2020
South Alabama,thirdDowns,167,2020
Southern Mississippi,puntReturns,9,2020
Arkansas,passingTDs,20,2020
California,passAttempts,139,2020
San Diego State,passCompletions,116,2020
Virginia,puntReturns,14,2020
Michigan State,turnovers,20,2020
Iowa,kickReturnTDs,0,2020
Middle Tennessee,interceptionTDs,0,2020
Ball State,rushingTDs,15,2020
Western Michigan,turnovers,6,2020
Utah State,interceptionTDs,0,2020
UNLV,rushingAttempts,223,2020
Fresno State,netPassingYards,2131,2020
Nevada,puntReturnYards,113,2020
Oklahoma State,fumblesLost,6,2020
Tennessee,firstDowns,201,2020
Tennessee,rushingYards,1415,2020
Rutgers,kickReturnTDs,2,2020
Oklahoma State,rushingTDs,17,2020
Iowa State,puntReturnTDs,0,2020
Eastern Michigan,turnovers,12,2020
Army,fumblesRecovered,6,2020
Iowa,sacks,22,2020
Charlotte,netPassingYards,1337,2020
Wake Forest,sacks,16,2020
NC State,tacklesForLoss,91,2020
Mississippi State,penaltyYards,662,2020
Air Force,fourthDowns,11,2020
New Mexico,fumblesRecovered,7,2020
Wake Forest,passAttempts,310,2020
Akron,kickReturns,25,2020
Bowling Green,tacklesForLoss,34,2020
Syracuse,firstDowns,145,2020
Ohio,fumblesRecovered,1,2020
Arkansas,puntReturns,4,2020
Marshall,interceptionTDs,0,2020
Ohio State,sacks,21,2020
Georgia State,rushingTDs,22,2020
TCU,tacklesForLoss,77,2020
East Carolina,tacklesForLoss,46,2020
Louisville,fourthDowns,24,2020
Ball State,passesIntercepted,10,2020
Colorado State,possessionTime,5895,2020
Maryland,fourthDownConversions,1,2020
Memphis,passAttempts,421,2020
Army,netPassingYards,537,2020
Louisiana,sacks,18,2020
Duke,turnovers,39,2020
Central Michigan,possessionTime,10364,2020
Iowa State,fourthDownConversions,11,2020
Illinois,interceptionTDs,0,2020
California,penaltyYards,135,2020
Utah,puntReturnYards,147,2020
South Alabama,passAttempts,350,2020
Vanderbilt,kickReturnTDs,0,2020
Notre Dame,rushingTDs,33,2020
Florida,passCompletions,321,2020
Northwestern,passesIntercepted,14,2020
Rice,thirdDownConversions,28,2020
Wisconsin,possessionTime,15263,2020
Michigan,kickReturns,22,2020
Stanford,turnovers,4,2020
Louisiana,kickReturnYards,810,2020
UT San Antonio,interceptionYards,147,2020
San Diego State,sacks,19,2020
South Carolina,turnovers,15,2020
Florida,passingTDs,46,2020
TCU,passAttempts,272,2020
Texas Tech,netPassingYards,2649,2020
Akron,kickReturnYards,496,2020
New Mexico,kickReturns,28,2020
UMass,thirdDowns,54,2020
Akron,firstDowns,95,2020
Purdue,puntReturnYards,16,2020
Notre Dame,passingTDs,15,2020
Kansas,passAttempts,283,2020
Kansas State,thirdDownConversions,42,2020
UCLA,fourthDownConversions,7,2020
North Texas,rushingYards,2302,2020
Liberty,passAttempts,306,2020
UTEP,thirdDowns,109,2020
Penn State,thirdDowns,133,2020
New Mexico,thirdDownConversions,46,2020
Georgia State,firstDowns,207,2020
Wyoming,games,6,2020
Washington State,totalYards,1536,2020
UCLA,rushingYards,1614,2020
Louisiana,passingTDs,20,2020
Alabama,tacklesForLoss,71,2020
Coastal Carolina,fourthDowns,17,2020
Coastal Carolina,rushingYards,2622,2020
Virginia,rushingTDs,16,2020
Iowa,turnovers,9,2020
TCU,totalYards,4084,2020
Appalachian State,sacks,26,2020
Colorado State,netPassingYards,779,2020
Oregon,rushingAttempts,237,2020
Akron,passAttempts,148,2020
Temple,passCompletions,146,2020
UTEP,interceptionYards,8,2020
South Carolina,puntReturnTDs,0,2020
New Mexico,interceptions,6,2020
Texas State,kickReturnYards,992,2020
Middle Tennessee,puntReturns,7,2020
Georgia Southern,sacks,23,2020
Cincinnati,rushingTDs,29,2020
Florida Atlantic,tacklesForLoss,58,2020
Nebraska,thirdDowns,103,2020
Colorado,interceptions,7,2020
Illinois,games,8,2020
Stanford,interceptionTDs,0,2020
Troy,penaltyYards,552,2020
Colorado State,rushingAttempts,155,2020
Texas,possessionTime,16565,2020
Louisiana Monroe,netPassingYards,2290,2020
South Alabama,interceptions,6,2020
Oregon State,fumblesLost,3,2020
Washington,passesIntercepted,3,2020
Georgia State,possessionTime,17180,2020
Louisville,rushingYards,2199,2020
Minnesota,passingTDs,7,2020
Iowa,kickReturnYards,216,2020
Arizona State,penalties,28,2020
South Alabama,thirdDownConversions,67,2020
Maryland,tacklesForLoss,33,2020
Missouri,penaltyYards,500,2020
Utah,sacks,7,2020
Syracuse,thirdDowns,153,2020
North Carolina,interceptions,8,2020
North Carolina,totalYards,6447,2020
Boise State,interceptions,3,2020
BYU,penalties,50,2020
UMass,penaltyYards,216,2020
Hawai'i,passingTDs,14,2020
Cincinnati,games,10,2020
Arizona,penaltyYards,294,2020
LSU,passesIntercepted,14,2020
Kansas,thirdDownConversions,33,2020
USC,thirdDowns,89,2020
Air Force,thirdDownConversions,33,2020
Virginia Tech,interceptionYards,140,2020
Maryland,rushingYards,715,2020
California,interceptions,3,2020
Louisville,puntReturns,7,2020
Oklahoma State,interceptionTDs,1,2020
Louisville,rushingTDs,21,2020
Ohio State,puntReturns,10,2020
Charlotte,turnovers,6,2020
UAB,turnovers,16,2020
Bowling Green,totalYards,1632,2020
Oregon,rushingYards,1168,2020
Eastern Michigan,rushingTDs,11,2020
SMU,kickReturnYards,551,2020
Miami,puntReturnTDs,0,2020
Northern Illinois,penalties,41,2020
Ohio,passCompletions,36,2020
UMass,fourthDownConversions,4,2020
Kansas State,penaltyYards,564,2020
Boise State,fumblesLost,4,2020
Duke,tacklesForLoss,67,2020
UMass,kickReturnYards,178,2020
Mississippi State,fumblesRecovered,7,2020
Iowa,fourthDownConversions,6,2020
Tulsa,penaltyYards,736,2020
Hawai'i,fourthDowns,13,2020
UTEP,puntReturnYards,23,2020
Coastal Carolina,thirdDowns,149,2020
Georgia State,interceptionTDs,1,2020
Auburn,rushingYards,1788,2020
California,thirdDownConversions,25,2020
Oregon State,fumblesRecovered,0,2020
Kentucky,fumblesLost,7,2020
Georgia Tech,sacks,21,2020
UMass,rushingYards,269,2020
Charlotte,thirdDowns,96,2020
Memphis,rushingYards,1597,2020
Colorado,passesIntercepted,4,2020
Western Kentucky,puntReturns,11,2020
Houston,rushingYards,1140,2020
West Virginia,fourthDownConversions,12,2020
Purdue,firstDowns,136,2020
Tulane,rushingYards,2606,2020
Nevada,rushingAttempts,254,2020
Kansas State,penalties,65,2020
LSU,possessionTime,18560,2020
Ohio,kickReturnTDs,2,2020
Duke,thirdDownConversions,65,2020
Ole Miss,possessionTime,16700,2020
Georgia,thirdDowns,135,2020
Stanford,puntReturnTDs,0,2020
Washington,puntReturnYards,56,2020
Middle Tennessee,passAttempts,311,2020
Michigan,games,6,2020
Oregon State,possessionTime,11741,2020
Miami,kickReturns,22,2020
Auburn,interceptions,7,2020
Louisville,tacklesForLoss,62,2020
Bowling Green,rushingAttempts,189,2020
UMass,kickReturnTDs,0,2020
Alabama,penaltyYards,625,2020
Texas Tech,thirdDowns,148,2020
Florida International,passingTDs,4,2020
Oregon State,rushingYards,1383,2020
West Virginia,tacklesForLoss,62,2020
Oklahoma State,rushingYards,2065,2020
NC State,passCompletions,251,2020
South Florida,thirdDownConversions,38,2020
UCLA,netPassingYards,1571,2020
UAB,puntReturns,7,2020
Buffalo,puntReturnYards,73,2020
Wake Forest,possessionTime,14795,2020
Florida International,fumblesRecovered,1,2020
UTEP,fumblesRecovered,6,2020
Syracuse,fumblesLost,9,2020
South Alabama,rushingTDs,7,2020
Penn State,passesIntercepted,4,2020
Iowa,fumblesRecovered,7,2020
Florida International,penaltyYards,225,2020
Texas,fumblesLost,4,2020
Louisiana Monroe,fourthDownConversions,17,2020
Rice,puntReturnTDs,0,2020
Georgia Tech,netPassingYards,1991,2020
Utah State,passesIntercepted,2,2020
Michigan State,fourthDownConversions,5,2020
Tulsa,games,9,2020
Marshall,thirdDowns,128,2020
Western Michigan,kickReturnTDs,1,2020
Miami,thirdDownConversions,65,2020
USC,fourthDowns,15,2020
Hawai'i,tacklesForLoss,61,2020
Eastern Michigan,fourthDownConversions,11,2020
Arizona State,totalYards,1835,2020
Florida Atlantic,sacks,25,2020
Troy,passesIntercepted,8,2020
Northwestern,fumblesLost,6,2020
Tulane,interceptions,10,2020
Bowling Green,rushingTDs,5,2020
Louisiana Monroe,firstDowns,166,2020
Utah,puntReturns,9,2020
Texas,fourthDownConversions,6,2020
Navy,turnovers,11,2020
Central Michigan,thirdDowns,85,2020
Hawai'i,firstDowns,183,2020
Western Kentucky,kickReturnYards,492,2020
Ball State,fumblesLost,3,2020
Texas,fumblesRecovered,8,2020
Auburn,thirdDowns,158,2020
Missouri,fourthDowns,18,2020
Middle Tennessee,rushingYards,1202,2020
Arizona State,turnovers,4,2020
UCF,fumblesLost,6,2020
Auburn,firstDowns,228,2020
Oklahoma State,tacklesForLoss,88,2020
Boise State,possessionTime,12391,2020
Troy,fourthDowns,17,2020
Texas A&M,netPassingYards,2267,2020
Rutgers,interceptions,8,2020
Boston College,passesIntercepted,9,2020
UTEP,fumblesLost,6,2020
Florida International,rushingAttempts,176,2020
Miami (OH),penalties,18,2020
Florida State,totalYards,3559,2020
Arizona,sacks,2,2020
Michigan,fourthDowns,9,2020
San José State,puntReturnTDs,0,2020
UT San Antonio,thirdDowns,179,2020
Mississippi State,interceptions,18,2020
SMU,interceptionYards,48,2020
Wake Forest,fumblesLost,2,2020
Boston College,passAttempts,390,2020
Nebraska,netPassingYards,1504,2020
UCLA,puntReturnTDs,0,2020
UNLV,interceptions,4,2020
Temple,tacklesForLoss,40,2020
East Carolina,games,9,2020
Miami (OH),netPassingYards,715,2020
Wyoming,totalYards,2237,2020
Texas,interceptions,5,2020
Minnesota,games,7,2020
Kansas State,puntReturnYards,299,2020
Texas State,kickReturnTDs,1,2020
Clemson,penaltyYards,568,2020
Clemson,rushingAttempts,410,2020
South Florida,puntReturns,9,2020
Tulsa,thirdDownConversions,57,2020
Kansas State,interceptionTDs,2,2020
Liberty,possessionTime,21321,2020
California,thirdDowns,68,2020
Temple,puntReturnYards,46,2020
Ohio State,rushingAttempts,344,2020
NC State,firstDowns,267,2020
UT San Antonio,penaltyYards,803,2020
Hawai'i,puntReturnTDs,0,2020
Pittsburgh,rushingAttempts,388,2020
San Diego State,rushingYards,1590,2020
Eastern Michigan,possessionTime,10523,2020
UCLA,firstDowns,172,2020
UCF,kickReturnYards,317,2020
Kent State,puntReturns,3,2020
Texas A&M,turnovers,8,2020
South Alabama,kickReturnYards,369,2020
Georgia Southern,rushingAttempts,639,2020
LSU,puntReturnYards,113,2020
Virginia Tech,fourthDowns,12,2020
Baylor,turnovers,9,2020
Missouri,turnovers,14,2020
Nebraska,sacks,13,2020
Houston,totalYards,3266,2020
Buffalo,possessionTime,12835,2020
